id,title,authors,venue,year,cosine_avg_sim,combined_avg_sim
journals/vldb/OoiHLT96,Index Nesting - An Efficient Approach to Indexing in Object-Oriented Databases,"B Ooi, J Han, H Lu, K Tan",VLDB J.,1996.0,25.3388828820911,25.3388828820911
conf/vldb/GeorgeH98,Secure Buffering in Firm Real-Time Database Systems,"B George, J Haritsa",VLDB,1998.0,25.332989918099614,25.332989918099614
conf/vldb/BettiniJWW02,Provisions and Obligations in Policy Management and Security Applications,"C Bettini, S Jajodia, X Wang, D Wijesekera",VLDB,2002.0,25.33090161264323,25.33090161264323
conf/vldb/MignetMAC01,Change-Centric Management of Versions in an XML Warehouse,"A Marian, S Abiteboul, G Cobena, L Mignet",VLDB,2001.0,25.322908113011827,25.322908113011827
conf/vldb/OoiYTJ01,Indexing the Distance: An Efficient Method to KNN Processing,"C Yu, B Ooi, K Tan, H Jagadish",VLDB,2001.0,25.320722715506456,25.320722715506456
E9eHIYcWjDMJ,Completeness Information and Its Application to Query Processing,A Motro,"VLDB,",1986.0,25.302044365138194,25.302044365138194
GhCgLiSfDvcJ,Data manipulation in heterogeneous databases,"A SEGEV, A CHATTERJEE",Sigmod,,25.290580887562335,25.290580887562335
GbKwENZEG40J,"Conf. on Management of Data, San Diego, CA",BS Int,SIGMOD,,25.286542810414904,25.286542810414904
CyZacYCDdQsJ,Standard Benchmarks for Database Systems,"C Levine, JM Stephens Jr, D DeWitt","ACM SIGMOD,",,25.277381332599788,25.277381332599788
vRtdLNIjnQoJ,Su-SAN Uren und Bonnie Vaughan: FastSort: A Distributed Single-Input Single-Output External Sort,"B Salzberg, A Tsukerman, J Gray, M Stewart",Proceedings of the ACM SIGMOD Conference on Management of ,,25.273345793345424,25.273345793345424
oERcB_LzFecJ,"Molecular Objects, Abstract Data Types, and Data Models: A Framework",", AP Buchmann","VLDB,",1984.0,25.26801325473259,25.26801325473259
zRJHTrcFYb4J,Interactive Specification and Formal Verification of User's Views in Data Bases Design,"C Baldissera, S Ceri, G Pelagatti, G Bracchi","VLDB,",1979.0,25.25957583134607,25.25957583134607
conf/vldb/AggarwalY02,An Automated System for Web Portal Personalization,"C Aggarwal, P Yu",VLDB,2002.0,25.253702895960902,25.253702895960902
conf/vldb/LernerS03,"AQuery: Query Language for Ordered Data, Optimization Techniques, and Experiments","A Lerner, D Shasha",VLDB,2003.0,25.24158624804644,25.24158624804644
2njaHdhfzAoJ,A Processing Interface for Multiple External Schema Access to a Data Base Management System,"AG Dale, CV Yurkanan","VLDB,",,25.2402413376142,25.2402413376142
CvGGYMrKR2sJ,XMark: A Benchmark for XML Data Management,"A Schmidt, F Waas, ML Kersten, MJ Carey, I  ","VLDB,",2002.0,25.230188649369058,25.230188649369058
conf/vldb/SistlaYLL95,Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,"A Sistla, C Yu, C Liu, K Liu",VLDB,1995.0,25.22345503675815,25.22345503675815
journals/vldb/BerendtS00,Analysis of Navigation Behaviour in Web Sites Integrating Multiple Information Systems,"B Berendt, M Spiliopoulou",VLDB J.,2000.0,25.218354333423317,25.218354333423317
conf/vldb/LevySSZ94,Challenges for Global Information Systems,"A Levy, A Silberschatz, D Srivastava, M Zemankova",VLDB,1994.0,25.215750170373767,25.215750170373767
conf/vldb/AboulnagaAN01,Estimating the Selectivity of XML Path Expressions for Internet Scale Applications,"A Aboulnaga, A Alameldeen, J Naughton",VLDB,2001.0,25.213188011635225,25.213188011635225
journals/vldb/GeorgeH00,Secure Bufering in Firm Real-Time Database Systems,"B George, J Haritsa",VLDB J.,2000.0,25.210283926949913,25.210283926949913
conf/vldb/ChenL03,VIPAS: Virtual Link Powered Authority Search in the Web,"C Lin, M Chen",VLDB,2003.0,25.208362105919512,25.208362105919512
Fc8Ykys7Rh0J,Nested Transactions with Multiple Commit Points: An Approach to the Structuring of Advanced Database ,B Walter,"VLDB,",1984.0,25.191374639554194,25.191374639554194
conf/vldb/FaloutsosMS96,Modeling Skewed Distribution Using Multifractals and the `80-20' Law,"C Faloutsos, Y Matias, A Silberschatz",VLDB,1996.0,25.18499904149708,25.18499904149708
5smJVUm1KAYJ,Data Compression Support in Databases,"BR Iyer, D Wilhite","VLDB,",1994.0,25.184478004870762,25.184478004870762
r-Jx4g42sfgJ,Performance Evaluation of an Operating System Transaction Manager,"A Kumar, M Stonebraker","VLDB,",1987.0,25.17410945314421,25.17410945314421
4h1ww_ndfmoJ,A Model and a Method for Logical Data Base Design,"A Flory, J Kouloumdjian","VLDB,",,25.168712652365503,25.168712652365503
journals/vldb/DanYC95,Characterization of Database Access Pattern for Analytic Prediction of Buffer Hit Probability,"A Dan, P Yu, J Chung",VLDB J.,1995.0,25.151082409272316,25.151082409272316
hPWDomB8y6wJ,Application of DBMS to Land Information Systems,AU Frank,"VLDB,",1981.0,25.146418737822263,25.146418737822263
conf/vldb/GilbertKMS02,How to Summarize the Universe: Dynamic Maintenance of Quantiles,"A Gilbert, Y Kotidis, S Muthukrishnan, M Strauss",VLDB,2002.0,25.14288166641844,25.14288166641844
bmgRzQitR1YJ,Information Systems Design Approach Integrating Data and Transactions,", BT Luong","VLDB,",1981.0,25.1373975471895,25.1373975471895
Ofv6BOEiMR4J,Path Expressions for Complex Queries and Automatic Database Program Conversion,"B Shneiderman, G Thomas","VLDB,",,25.133554412615243,25.133554412615243
conf/vldb/HinneburgLH03,COMBI-Operator: Database Support for Data Mining Applications,"A Hinneburg, W Lehner, D Habich",VLDB,2003.0,25.122454869815062,25.122454869815062
I8gEFwnlUp0J,The Optimization Strategy for Query Evaluation in RDB/V1,"A Makinouchi, M Tezuka, H Kitakami, S Adachi","VLDB,",1981.0,25.110560067325874,25.110560067325874
DK1HpJEO_mwJ,Adaptive Locking Strategies in a Multi-node Data Sharing Environment,AM Joshi,"VLDB,",1991.0,25.109476853379945,25.109476853379945
5nSsvC--8ioJ,"Accommodating Exceptions in Databases, and Refining the Schema by Learning from them","A Borgida, KE Williamson","VLDB,",1985.0,25.091555614989076,25.091555614989076
conf/vldb/SchmidtWKCMB02,XMark: A Benchmark for XML Data Management,"A Schmidt, F Waas, M Kersten, M Carey, I Manolescu, R Busse",VLDB,2002.0,25.083182371684668,25.083182371684668
ql3mj0XUchsJ,A conceptual architecture for semantic web enabled web services,"B Ch, D Fensel, A Maedche",SIGMOD,,25.07117930876421,25.07117930876421
conf/vldb/BalminHKPSW03,A System for Keyword Proximity Search on XML Databases,"A Balmin, V Hristidis, N Koudas, Y Papakonstantinou, D Srivastava, T Wang",VLDB,2003.0,25.059385812467585,25.059385812467585
aeP41XPjOVgJ,Data Models and Data Manipulation Languages: Complementary Semantics and Proof Theory,"A Borgida, HKT Wong","VLDB,",1981.0,25.05559302438211,25.05559302438211
8DRB_dYz2CgJ,PicoDMBS: Scaling Down Database Techniques for the Smartcard,"C Bobineau, L Bouganim, P Pucheral, P Valduriez","VLDB,",2000.0,25.053494007571047,25.053494007571047
conf/vldb/ChristopheBPV00,PicoDMBS: Scaling Down Database Techniques for the Smartcard,"C Bobineau, L Bouganim, P Pucheral, P Valduriez",VLDB,2000.0,25.053494007571047,25.053494007571047
YiIvPQ6BeLUJ,"ing,â??â??R-trees: A dynamic index structure for spatial searchin Proc",A Guttman,"ACM SIGMOD,",,25.032675632874138,25.032675632874138
conf/vldb/Koch03,Efficient Processing of Expressive Node-Selecting Queries on XML Data in Secondary Storage: A Tree Automata-based Approach,C Koch,VLDB,2003.0,25.032021376024165,25.032021376024165
LJdSx1Di81MJ,Fast High-Dimensional Data Search in Incomplete Databases,"BC Ooi, CH Goh, KL Tan","VLDB,",1998.0,25.03102135303439,25.03102135303439
journals/vldb/KemperK95,"Adaptable Pointer Swizzling Strategies in Object Bases: Design, Realization, and Quantitative Analysis","A Kemper, D Kossmann",VLDB J.,1995.0,25.01843287252475,25.01843287252475
conf/vldb/OlstonW00,Offering a Precision-Performance Tradeoff for Aggregation Queries over Replicated Data,"C Olston, J Widom",VLDB,2000.0,25.018084660778975,25.018084660778975
R_hYW6eIUuYJ,Offering a Precision-Performance Tradeoff for Aggregation Queries over Replicated Data,"C Olston, J Widom","VLDB,",2000.0,25.018084660778975,25.018084660778975
journals/vldb/TurkerG01,Semantic integrity support in SQL: 1999 and commercial (object-)relational database management systems,"C Türker, M Gertz",VLDB J.,2001.0,25.01219619272107,25.01219619272107
journals/vldb/AlbanoGO95,Fibonacci: A Programming Language for Object Databases,"A Albano, G Ghelli, R Orsini",VLDB J.,1995.0,25.011866555867083,25.011866555867083
conf/vldb/Baru96,Performance of Future Database Systems: Bottlenecks and Bonananzas,C Baru,VLDB,1996.0,24.996540957623587,24.996540957623587
DX9x2eUPfHMJ,On Retrieval from a Small Version of a Large Data Base,A Walker,"VLDB,",,24.992843448881278,24.992843448881278
PAfEdPwJ8tgJ,A Fast Index for Semistructured Data,"B Cooper, N Sample, MJ Franklin, GR Hjaltason, M  ","VLDB,",2001.0,24.992579007196717,24.992579007196717
journals/vldb/KraissW98,Integrated Document Caching and Prefetching in Storage Hierarchies Based on Markov-Chain Predictions,"A Kraiss, G Weikum",VLDB J.,1998.0,24.9726625887384,24.9726625887384
DS0mMGlRBLIJ,Constraints on Null Values in Relational Databases,BS Goldstein,"VLDB,",1981.0,24.953558586215934,24.953558586215934
conf/vldb/AggarwalHWY03,A Framework for Clustering Evolving Data Streams,"C Aggarwal, J Han, J Wang, P Yu",VLDB,2003.0,24.94606608050705,24.94606608050705
1ambq2RMGMoJ,What is the nearest neighbor in high dimensional spaces?,"A Hinneburg, CC Aggarwal, DA Keim","VLDB,",2000.0,24.942767900499284,24.942767900499284
oUKYK-hOWy0J,A Sophisticate's Introduction to Database Normalization Theory,"C Beeri, PA Bernstein, N Goodman","VLDB,",1978.0,24.934824337814756,24.934824337814756
journals/vldb/ChanGR03,RE-tree: an efficient index structure for regular expressions,"C Chan, M Garofalakis, R Rastogi",VLDB J.,2003.0,24.92913499788172,24.92913499788172
conf/vldb/ChanGR02,RE-Tree: An Efficient Index Structure for Regular Expressions,"C Chan, M Garofalakis, R Rastogi",VLDB,2002.0,24.92913499788172,24.92913499788172
journals/vldb/PoulovassilisS96,Algebraic Query Optimisation for Database Programming Languages,"A Poulovassilis, C Small",VLDB J.,1996.0,24.92858010582701,24.92858010582701
28GZ8M1ZPVYJ,Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering,"A Hinneburg, DA Keim","VLDB,",1999.0,24.926417943807795,24.926417943807795
ZN5RvepdJFgJ,Strategies for Handling Transactions in Distributed Data Base Systems During Recovery,B Walter,"VLDB,",1980.0,24.925025631752217,24.925025631752217
conf/vldb/DattaDTVRF01,A Comparative Study of Alternative Middle Tier Caching Solutions to Support Dynamic Web Content Acceleration,"A Datta, K Dutta, H Thomas, D VanderMeer, K Ramamritham, D Fishman",VLDB,2001.0,24.922293259580627,24.922293259580627
conf/vldb/IyerW94,Data Compression Support in Databases,"B Iyer, D Wilhite",VLDB,1994.0,24.902932478858865,24.902932478858865
_17ZPKE47McJ,Lori Alperin Resnick (1989) CLASSIC: A Structural Data Model for Objects,"A Borgida, RJ Brachman, DL McGuinness",ACM SIGMOD International Conference on Management of,,24.90231839479079,24.90231839479079
k3znuHyMD0oJ,Indexing in a hypertext database,"C Clifton, H Garcia-Molina","VLDB,",1990.0,24.878292005852607,24.878292005852607
9L2aD_a7dyoJ,A Model for Active Object Oriented Databases,", T Milo","VLDB,",1991.0,24.877349407497267,24.877349407497267
conf/vldb/HinneburgAK00,What Is the Nearest Neighbor in High Dimensional Spaces?,"A Hinneburg, C Aggarwal, D Keim",VLDB,2000.0,24.866660218571162,24.866660218571162
oGxLABq_hAoJ,Semantic Queries with Pictures: The VIMSYS Model,"A Gupta, TE Weymouth, R Jain","VLDB,",1991.0,24.866143228968486,24.866143228968486
eyl8gnuvxDUJ,A Multidatabase Transaction Model for InterBase,"AK Elmagarmid, Y Leu, W Litwin","VLDB,",1990.0,24.86599196178893,24.86599196178893
conf/vldb/DyresonBJ99,Capturing and Querying Multiple Aspects of Semistructured Data,"C Dyreson, M Böhlen, C Jensen",VLDB,1999.0,24.863861441583545,24.863861441583545
journals/vldb/AilamakiDH02,Data page layouts for relational databases on deep memory hierarchies,"A Ailamaki, D DeWitt, M Hill",VLDB J.,2002.0,24.857351990994,24.857351990994
journals/vldb/MaratheS02,Query processing techniques for arrays,"A Marathe, K Salem",VLDB J.,2002.0,24.855036550811864,24.855036550811864
conf/vldb/CooperSFHS01,A Fast Index for Semistructured Data,"B Cooper, N Sample, M Franklin, G Hjaltason, M Shadmon",VLDB,2001.0,24.85152243965715,24.85152243965715
conf/vldb/MuntzR94,A Requirement-Based Approach to Data Modeling and Re-Engineering,"A Muntz, C Ramiller",VLDB,1994.0,24.841918368968397,24.841918368968397
oD81g1krEKEJ,Anatomy of a Mudular Multiple Query Optimizer,A Rosenthal,"VLDB,",1988.0,24.83891465776429,24.83891465776429
BsLB7EI7oawJ,ARIES/IM: an efficient and high concurrency index management method using write-ahead logging,C Mohan,"Proceedings of the 1992 ACM SIGMOD international conference  &hellip;,",1992.0,24.828314866680003,24.828314866680003
c-2S1U_K4BUJ,"O2, an object oriented data model. in proc",C Lecluseâ?¦,"ACM SIGMOD,",,24.818424069587792,24.818424069587792
5aANcyqvjJQJ,"C., and Pires, F., 1994, Databases for GIS",B Medeiros,SIGMOD,,24.815240014823175,24.815240014823175
FT4Sfn-Z7GUJ,Reasoning About Spatial Relationships in Picture Retrieval Systems,"AP Sistla, CT Yu, R Haddad","VLDB,",1994.0,24.804175071143,24.804175071143
NwBwLRnC0QkJ,An Object Data Model with Roles,"A Albano, R Bergamini, G Ghelli, R Orsini","VLDB,",1993.0,24.798997442700454,24.798997442700454
journals/vldb/BonifatiCP01,Active rules for XML: A new paradigm for E-services,"A Bonifati, S Ceri, S Paraboschi",VLDB J.,2001.0,24.796988361645873,24.796988361645873
conf/vldb/DeutschT03,MARS: A System for Publishing XML from Mixed and Redundant Storage,"A Deutsch, V Tannen",VLDB,2003.0,24.785974659735615,24.785974659735615
conf/vldb/KemperK94,Dual-Buffering Strategies in Object Bases,"A Kemper, D Kossmann",VLDB,1994.0,24.7766592602315,24.7766592602315
qUfWV4VVxegJ,Dual-Buffering Strategies in Object Bases,"A Kemper, D Kossmann","VLDB,",1994.0,24.7766592602315,24.7766592602315
YCNz-qSGj9kJ,Temporal Data Management,A Shoshani,"VLDB,",1986.0,24.774918558053567,24.774918558053567
conf/vldb/OoiGT98,Fast High-Dimensional Data Search in Incomplete Databases,"B Ooi, C Goh, K Tan",VLDB,1998.0,24.756374975701007,24.756374975701007
Ft1YZIFfu0cJ,A survey and critique of advanced transaction models,C Mohan,"Proceedings of the 1994 ACM SIGMOD international conference  &hellip;,",1994.0,24.75473022414436,24.75473022414436
8p0ad6wEQcEJ,Extendmg the algebraic framework of query processmg to handle outerJoma,"AR ROSE841, D Remer",VLDB,,24.75139036301406,24.75139036301406
conf/vldb/Blum99,Microsoft English Query 7.5: Automatic Extraction of Semantics from Relational Databases and OLAP Cubes,A Blum,VLDB,1999.0,24.74405938854999,24.74405938854999
793XPMTdcBEJ,The Complexity of Transformation-Based Join Enumeration,"A Pellenkoft, CA Galindo-Legaria, M Kersten","VLDB,",1997.0,24.73788744201269,24.73788744201269
bVqN5obN3hIJ,A Performance Evaluation of Multi-Level Transaction Management,"C Hasse, G Weikum","VLDB,",1991.0,24.735147913886298,24.735147913886298
conf/vldb/AdityaBCHNS02,BANKS: Browsing and Keyword Searching in Relational Databases,"B Aditya, G Bhalotia, S Chakrabarti, A Hulgeri, C Nakhe, P Parag, S Sudarshan",VLDB,2002.0,24.721459663198466,24.721459663198466
7j1pKfzfgNYJ,Fast Time Sequence Indexing for Arbitrary Lp Norms,"BK Yi, C Faloutsos","VLDB,",2000.0,24.71860887245471,24.71860887245471
9rDLhwM_4mYJ,Surfing Wavelets on Streams: One-Pass Summaries for Approximate Aggregate Queries,"AC Gilbert, Y Kotidis, S Muthukrishnan, M Strauss","VLDB,",2001.0,24.717253415736756,24.717253415736756
journals/vldb/FungKL03,Cost-driven vertical class partitioning for methods in object oriented databases,"C Fung, K Karlapalem, Q Li",VLDB J.,2003.0,24.71205523995838,24.71205523995838
HsAQIEugJ8YJ,Linear Road: A Benchmark for Stream Data Management Systems,"A Arasu, M Cherniack, E Galvez, D Maier, A Maskey, ",VLDB,,24.711629406608953,24.711629406608953
2vzhAz4Yll4J,BANKS: Browsing and Keyword Searching in Relational Databases,"B Aditya, G Bhalotia, S Chakrabarti, A Hulgeri, C  ","VLDB,",2002.0,24.701384171379082,24.701384171379082
conf/vldb/PellenkoftLK97,The Complexity of Transformation-Based Join Enumeration,"A Pellenkoft, C Galindo-Legaria, M Kersten",VLDB,1997.0,24.69569228889498,24.69569228889498
g7zXIblxOD0J,Laziness as a Virtue of Update and Structural Join Efficiency,"B Catania, BC Ooi, W Wang, XWLXML Updates","ACM SIGMOD,",,24.69081534658829,24.69081534658829
conf/vldb/OzdenBRS94,A Low-Cost Storage Server for Movie on Demand Databases,"B Özden, A Biliris, R Rastogi, A Silberschatz",VLDB,1994.0,24.67424699633585,24.67424699633585
conf/vldb/KraissW97,Vertical Data Migration in Large Near-Line Document Archives Based on Markov-Chain Predictions,"A Kraiss, G Weikum",VLDB,1997.0,24.674028748973868,24.674028748973868
conf/vldb/LudasaherGM00,Model-Based Information Integration in a Neuroscience Mediator System,"B Ludäscher, A Gupta, M Martone",VLDB,2000.0,24.673762656438956,24.673762656438956
qk2PwJJMpZ8J,The Database Language GEM,C ZMWOLO,"ACM SIGMOD,",,24.66981120348591,24.66981120348591
conf/vldb/YiF00,Fast Time Sequence Indexing for Arbitrary Lp Norms,"B Yi, C Faloutsos",VLDB,2000.0,24.669203977370323,24.669203977370323
conf/vldb/KeimH99,Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering,"A Hinneburg, D Keim",VLDB,1999.0,24.667201432785472,24.667201432785472
conf/vldb/HulgeriS02,Parametric Query Optimization for Linear and Piecewise Linear Cost Functions,"A Hulgeri, S Sudarshan",VLDB,2002.0,24.66578270173047,24.66578270173047
xGcM9AuhrBMJ,Parametric Query Optimization for Linear and Piecewise Linear Cost Functions,"A Hulgeri, S Sudarshan","VLDB,",2002.0,24.66578270173047,24.66578270173047
conf/vldb/ReuterCGSW95,Databases and Workflow Management: What is it All About? (Panel),"A Reuter, S Ceri, J Gray, B Salzberg, G Weikum",VLDB,1995.0,24.658830845173348,24.658830845173348
dujCNb5_Dg4J,An Analysis of Three Transaction Processing Architectures,A Bhide,"VLDB,",1988.0,24.646357869693524,24.646357869693524
conf/vldb/BalminPP00,Hypothetical Queries in an OLAP Environment,"A Balmin, T Papadimitriou, Y Papakonstantinou",VLDB,2000.0,24.642945781608255,24.642945781608255
conf/vldb/Dasgupta96,Large Databases for Remote Sensing and GIS,A Dasgupta,VLDB,1996.0,24.617485237264848,24.617485237264848
-wQ-mpGIWdMJ,XML and Electronic Commerce,"B Meltzer, R Glushko","ACM SIGMOD,",,24.612865728004987,24.612865728004987
MkHxLPaNdqoJ,A conceptual architecture for semantic enabled web services,"C Bussler, A Maedche, D Fensel","ACM SIGMOD,",,24.61168677830069,24.61168677830069
u_9qWSpjaO4J,Recovering Information from Summary Data,"C Faloutsos, HV Jagadish, N Sidiropoulos","VLDB,",1997.0,24.60904912334216,24.60904912334216
e_vUPQi8-xIJ,Querying Heterogeneous Information Sources Using Source Descriptions,"AY Levy, A Rajaraman, JJ Ordilleâ?¦","VLDB,",1996.0,24.599795766346894,24.599795766346894
